4,1,2,2001,94239
5,1,2,2001,97445
1,0,1,2001,112124
0,0,1,2001,142417
1,1,3,2001,729017
5,1,3,2001,663366
2,1,3,2001,942512
2,1,3,2001,927587
4,1,2,2001,100408
4,0,2,2001,113324
3,0,2,2001,111934
3,1,3,2001,575744
3,1,1,2001,42549
0,0,0,2001,92349
1,1,2,2001,94631
0,0,0,2001,86490
2,1,1,2001,84695
2,0,0,2001,69933
4,0,2,2001,125848
4,1,1,2001,53729
2,0,3,2001,1306771
2,1,1,2001,86393
2,0,1,2001,127634
1,1,0,2001,29128
5,1,3,2001,656508
3,1,0,2001,31514
1,0,1,2001,106121
4,0,2,2001,102591
3,0,1,2001,64659
0,0,3,2001,1490053
4,1,0,2001,13185
3,1,3,2001,567232
4,0,0,2001,36810
1,1,2,2001,114891
5,1,2,2001,97348
0,1,0,2001,54656
5,1,3,2001,659380
3,1,0,2001,26979
1,1,3,2001,743418
4,0,3,2001,817681
0,0,3,2001,1507431
4,1,2,2001,82037
0,1,0,2001,38057
0,0,3,2001,1504119
4,1,0,2001,31164
2,0,1,2001,153401
2,0,2,2001,203343
1,1,0,2001,43488
0,1,0,2001,65192
1,0,3,2001,991177
3,1,3,2001,564024
2,1,0,2001,43977
2,0,3,2001,1290650
1,0,3,2001,1019819
0,0,1,2001,170132
2,1,0,2001,47319
5,0,0,2001,28377
4,1,0,2001,44562
2,0,2,2001,203264
2,0,1,2001,128250
4,0,0,2001,30253
3,1,2,2001,76872
0,1,2,2001,157564
4,0,3,2001,794019
1,0,0,2001,52827
5,1,0,2001,48008
5,0,3,2001,886758
1,1,1,2001,66245
0,0,2,2001,226315
4,1,0,2001,27461
5,1,3,2001,643067
1,1,0,2001,39860
2,0,0,2001,79352
4,0,3,2001,806435
1,1,1,2001,77115
5,1,2,2001,104435
4,1,0,2001,22848
4,1,2,2001,74291
3,0,1,2001,90890
5,0,0,2001,41638
3,0,3,2001,808790
5,0,1,2001,88870
0,1,1,2001,107804
0,0,2,2001,234908
4,1,2,2001,87410
4,1,1,2001,54979
1,1,2,2001,98213
1,0,2,2001,139824
4,0,1,2001,81728
4,0,3,2001,802364
4,0,2,2001,129566
2,1,2,2001,140643
1,1,0,2001,42212
3,0,2,2001,130445
5,0,3,2001,899238
1,1,1,2001,85863
3,0,2,2001,114814
3,0,0,2001,21197
4,1,2,2001,96566
4,0,3,2001,801194
5,1,0,2001,34088
3,0,1,2001,89225
2,1,3,2001,956332
4,1,3,2001,580448
1,1,0,2001,43533
3,0,0,2001,25205
3,0,3,2001,793439
2,1,3,2001,940154
3,0,1,2001,104972
0,0,2,2001,220771
2,1,1,2001,97914
5,0,0,2001,40852
0,1,1,2001,117808
4,1,3,2001,592724
2,0,2,2001,184088
5,0,0,2001,40524
1,1,3,2001,732757
4,0,0,2001,44347
4,0,2,2001,118074
0,0,2,2001,219033
1,0,3,2001,1011124
4,0,1,2001,64391
3,1,2,2001,87006
4,1,2,2001,76850
2,1,3,2001,935960
5,0,1,2001,90093
5,0,3,2001,914113
4,1,0,2001,19947
1,1,1,2001,71507
4,1,1,2001,48785
2,1,2,2001,142192
4,0,0,2001,38380
0,1,0,2001,49803
3,1,0,2001,24316
3,1,1,2001,56266
4,1,1,2001,44879
5,1,2,2001,97467
4,1,0,2001,32432
0,1,1,2001,116637
3,0,0,2001,37571
4,1,1,2001,62157
5,1,3,2001,653948
5,0,2,2001,137760
2,0,2,2001,193447
5,1,0,2001,21527
5,0,2,2001,134220
5,1,2,2001,91442
2,1,1,2001,99698
2,0,0,2001,69115
4,0,0,2001,36451
5,1,2,2001,105440
4,1,2,2001,100302
3,0,2,2001,114741
3,1,2,2001,82446
1,1,3,2001,727866
3,0,3,2001,811176
0,1,3,2001,1110413
4,1,1,2001,60906
1,0,0,2001,44170
1,1,2,2001,118922
5,0,3,2001,908385
2,1,2,2001,151057
2,1,0,2001,32698
2,0,0,2001,64305
3,0,2,2001,120303
4,1,0,2001,28599
0,0,1,2001,132259
1,1,2,2001,99059
3,1,2,2001,81111
0,0,1,2001,131179
1,0,2,2001,153261
0,0,2,2001,231893
0,1,0,2001,66939
3,1,1,2001,66703
2,0,2,2001,191503
4,0,2,2001,116141
5,1,3,2001,662214
3,1,0,2001,28971
3,0,0,2001,50381
4,0,1,2001,91287
4,1,1,2001,60074
2,0,1,2001,136749
1,1,3,2001,741225
5,1,3,2001,665831
1,0,1,2001,93297
5,0,2,2001,128608
1,0,2,2001,161655
3,1,0,2001,33608
1,1,3,2001,740831
1,0,1,2001,112776
2,1,3,2001,953812
3,0,1,2001,84987
4,0,1,2001,97299
2,0,2,2001,205874
5,1,2,2001,100374
0,0,1,2001,146762
3,0,0,2001,36433
0,0,0,2001,64724
0,0,2,2001,224127
1,1,3,2001,728195
3,0,1,2001,83615
3,0,1,2001,90838
3,1,0,2001,28144
1,0,0,2001,67519
2,1,2,2001,142514
0,1,0,2001,46353
0,1,2,2001,174130
1,0,2,2001,154023
5,1,1,2001,45986
3,1,2,2001,74023
0,1,0,2001,49751
0,0,2,2001,212674
1,1,3,2001,736725
0,1,0,2001,46521
5,0,0,2001,44560
0,1,0,2001,58908
4,1,3,2001,574311
3,1,3,2001,586193
4,1,0,2001,33168
1,1,2,2001,97747
1,1,1,2001,67214
1,1,1,2001,61863
3,1,0,2001,34100
2,0,0,2001,63743
4,1,1,2001,55263
5,0,3,2001,894195
5,1,2,2001,100025
0,1,1,2001,102674
1,1,1,2001,80379
3,1,3,2001,593583
3,1,1,2001,61595
1,0,3,2001,994640
4,0,3,2001,786515
1,1,2,2001,127099
5,0,2,2001,145117
0,0,3,2001,1505188
5,0,3,2001,902554
3,0,3,2001,815636
2,1,3,2001,957125
5,1,2,2001,101277
4,0,2,2001,127828
1,1,0,2001,45318
4,1,1,2001,50849
3,1,0,2001,18142
4,0,1,2001,65781
4,0,1,2001,68616
4,1,3,2001,577459
0,0,0,2001,69556
2,0,3,2001,1298067
2,0,2,2001,195935
3,1,0,2001,12785
4,1,1,2001,60762
0,0,1,2001,144494
0,1,1,2001,109066
1,0,1,2001,94579
0,0,1,2001,160082
1,0,0,2001,57032
0,0,0,2001,64872
4,0,1,2001,70522
4,1,1,2001,48338
3,0,1,2001,79414
2,1,2,2001,139537
3,1,3,2001,569819
0,1,1,2001,116330
4,1,1,2001,60351
4,1,1,2001,73127
2,1,0,2001,32108
5,1,0,2001,22856
2,1,3,2001,943584
2,1,1,2001,95550
1,1,3,2001,729500
2,0,0,2001,58857
4,0,2,2001,101787
2,0,2,2001,199579
5,0,0,2001,43761
2,1,3,2001,950286
5,1,0,2001,12113
4,0,2,2001,119329
1,1,1,2001,73907
0,0,0,2001,66146
1,0,2,2001,148805
5,0,3,2001,887306
1,1,1,2001,61906
4,0,0,2001,39554
0,1,1,2001,110636
3,1,0,2001,38432
0,0,3,2001,1492315
3,0,2,2001,106349
0,1,0,2001,55565
2,1,0,2001,43185
3,0,2,2001,113310
3,1,1,2001,47813
1,0,2,2001,156348
1,0,3,2001,995183
3,1,2,2001,91646
5,0,1,2001,91287
2,0,3,2001,1295339
3,0,2,2001,134334
5,0,2,2001,132424
5,0,1,2001,81932
1,0,0,2001,35800
1,0,1,2001,110641
5,1,1,2001,92379
1,1,2,2001,109965
1,1,3,2001,718782
5,1,1,2001,75048
3,1,1,2001,48097
0,1,0,2001,45160
2,0,3,2001,1301642
1,1,3,2001,730462
2,1,3,2001,955147
2,1,0,2001,31198
1,0,0,2001,53100
3,1,0,2001,33356
4,1,0,2001,33511
1,1,3,2001,743684
1,1,0,2001,42113
2,0,2,2001,204447
2,0,1,2001,131375
1,1,1,2001,63168
1,0,0,2001,54713
0,0,3,2001,1500138
4,0,0,2001,46903
4,1,2,2001,87183
1,0,3,2001,986186
4,1,0,2001,46365
4,0,1,2001,74769
4,1,1,2001,57624
3,1,1,2001,61902
4,0,2,2001,112412
4,1,3,2001,587954
0,1,3,2001,1087898
3,1,2,2001,89429
4,0,2,2001,110925
5,0,1,2001,106724
4,0,1,2001,83883
0,1,1,2001,100178
1,0,1,2001,113100
0,0,2,2001,232955
